Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
445,1742038363422,"15/03/2025, 11:32:43",1742023963422,-4,"15/03/2025, 03:32:43",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,49,trial,fixation and stimuli,qfds9m,2,continue,,711.0000000238651,699.6000000000349,711.0000000238651,711.0000000238651,699.6000000000349,711.0000000238651,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,21,spreadsheet3,
446,1742038363563,"15/03/2025, 11:32:43",1742023963563,-4,"15/03/2025, 03:32:43",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,49,trial,150ms pause,ceke9i,3,timedOut,,152.79999999998836,150.09999999997672,152.79999999998836,152.79999999998836,150.09999999997672,152.79999999998836,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,21,spreadsheet3,
447,1742038363568,"15/03/2025, 11:32:43",1742023963568,-4,"15/03/2025, 03:32:43",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,49,trial,response,b4qig6,4,info,,6.899999988090713,0,6.899999988090713,6.899999988090713,0,6.899999988090713,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,21,spreadsheet3,
448,1742038364987,"15/03/2025, 11:32:44",1742023964987,-4,"15/03/2025, 03:32:44",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,49,trial,response,b4qig6,4,continue,,1426.8000000238535,1416.5,1426.8000000238535,1426.8000000238535,1416.5,1426.8000000238535,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,21,spreadsheet3,
449,1742038364988,"15/03/2025, 11:32:44",1742023964988,-4,"15/03/2025, 03:32:44",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,49,trial,response,b4qig6,4,response,80,816.5,1416.5,1427.3000000238535,816.5,1416.5,1427.3000000238535,1,610.8000000238535,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
450,1742038365132,"15/03/2025, 11:32:45",1742023965132,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,150 ms pause,rz316y,1,timedOut,,154.50000001193257,150,154.50000001193257,154.50000001193257,150,154.50000001193257,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
451,1742038365135,"15/03/2025, 11:32:45",1742023965135,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,fixation and stimuli,qfds9m,2,info,audio started,7.599999976169784,0,7.599999976169784,7.599999976169784,0,7.599999976169784,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
452,1742038365841,"15/03/2025, 11:32:45",1742023965841,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,fixation and stimuli,qfds9m,2,info,audio finished,713.5999999761698,700.2000000000116,713.5999999761698,713.5999999761698,700.2000000000116,713.5999999761698,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
453,1742038365843,"15/03/2025, 11:32:45",1742023965843,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,fixation and stimuli,qfds9m,2,continue,,715.8999999880907,700.2000000000116,715.8999999880907,715.8999999880907,700.2000000000116,715.8999999880907,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
454,1742038365980,"15/03/2025, 11:32:45",1742023965980,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,150ms pause,ceke9i,3,timedOut,,152.5,149.90000000002328,152.5,152.5,149.90000000002328,152.5,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
455,1742038365984,"15/03/2025, 11:32:45",1742023965984,-4,"15/03/2025, 03:32:45",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,response,b4qig6,4,info,,6.700000023818575,0,6.700000023818575,6.700000023818575,0,6.700000023818575,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
456,1742038370002,"15/03/2025, 11:32:50",1742023970002,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,response,b4qig6,4,continue,,4024.799999988056,4016.2999999999884,4024.799999988056,4024.799999988056,4016.2999999999884,4024.799999988056,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,22,spreadsheet3,
457,1742038370017,"15/03/2025, 11:32:50",1742023970017,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,50,trial,response,b4qig6,4,response,11,3233,4016.2999999999884,4033.2000000000116,3233,4016.2999999999884,4033.2000000000116,1,800.2000000000116,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
458,1742038370144,"15/03/2025, 11:32:50",1742023970144,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,150 ms pause,rz316y,1,timedOut,,150.1999999761465,149.89999999996508,150.1999999761465,150.1999999761465,149.89999999996508,150.1999999761465,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
459,1742038370148,"15/03/2025, 11:32:50",1742023970148,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,fixation and stimuli,qfds9m,2,info,audio started,4.700000011944212,0,4.700000011944212,4.700000011944212,0,4.700000011944212,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
460,1742038370854,"15/03/2025, 11:32:50",1742023970854,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.0999999881024,699.8000000000466,710.0999999881024,710.0999999881024,699.8000000000466,710.0999999881024,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
461,1742038370855,"15/03/2025, 11:32:50",1742023970855,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,fixation and stimuli,qfds9m,2,continue,,711.5000000238651,699.8000000000466,711.5000000238651,711.5000000238651,699.8000000000466,711.5000000238651,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
462,1742038370997,"15/03/2025, 11:32:50",1742023970997,-4,"15/03/2025, 03:32:50",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,150ms pause,ceke9i,3,timedOut,,153.49999997613486,150,153.49999997613486,153.49999997613486,150,153.49999997613486,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
463,1742038371004,"15/03/2025, 11:32:51",1742023971004,-4,"15/03/2025, 03:32:51",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,response,b4qig6,4,info,,11.099999999976717,0,11.099999999976717,11.099999999976717,0,11.099999999976717,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
464,1742038374364,"15/03/2025, 11:32:54",1742023974364,-4,"15/03/2025, 03:32:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,response,b4qig6,4,continue,,3370.499999976135,3366.399999999965,3370.499999976135,3370.499999976135,3366.399999999965,3370.499999976135,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,23,spreadsheet3,
465,1742038374365,"15/03/2025, 11:32:54",1742023974365,-4,"15/03/2025, 03:32:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,51,trial,response,b4qig6,4,response,15,2416.5,3366.399999999965,3371.2000000238186,2416.5,3366.399999999965,3371.2000000238186,1,954.7000000238186,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
466,1742038374510,"15/03/2025, 11:32:54",1742023974510,-4,"15/03/2025, 03:32:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,150 ms pause,rz316y,1,timedOut,,150.3999999880907,149.90000000002328,150.3999999880907,150.3999999880907,149.90000000002328,150.3999999880907,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
467,1742038374513,"15/03/2025, 11:32:54",1742023974513,-4,"15/03/2025, 03:32:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,fixation and stimuli,qfds9m,2,info,audio started,3.2999999999883585,0,3.2999999999883585,3.2999999999883585,0,3.2999999999883585,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
468,1742038375218,"15/03/2025, 11:32:55",1742023975218,-4,"15/03/2025, 03:32:55",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,fixation and stimuli,qfds9m,2,info,audio finished,708.4999999880674,700.2000000000116,708.4999999880674,708.4999999880674,700.2000000000116,708.4999999880674,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
469,1742038375218,"15/03/2025, 11:32:55",1742023975218,-4,"15/03/2025, 03:32:55",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,fixation and stimuli,qfds9m,2,continue,,708.9999999880674,700.2000000000116,708.9999999880674,708.9999999880674,700.2000000000116,708.9999999880674,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
470,1742038375360,"15/03/2025, 11:32:55",1742023975360,-4,"15/03/2025, 03:32:55",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,150ms pause,ceke9i,3,timedOut,,150.09999999997672,149.79999999998836,150.09999999997672,150.09999999997672,149.79999999998836,150.09999999997672,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
471,1742038375364,"15/03/2025, 11:32:55",1742023975364,-4,"15/03/2025, 03:32:55",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,response,b4qig6,4,info,,4.7999999999883585,0,4.7999999999883585,4.7999999999883585,0,4.7999999999883585,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
472,1742038377812,"15/03/2025, 11:32:57",1742023977812,-4,"15/03/2025, 03:32:57",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,response,b4qig6,4,continue,,2449.8000000000466,2433.2000000000116,2449.8000000000466,2449.8000000000466,2433.2000000000116,2449.8000000000466,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,24,spreadsheet3,
473,1742038377815,"15/03/2025, 11:32:57",1742023977815,-4,"15/03/2025, 03:32:57",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,52,trial,response,b4qig6,4,response,53,1533,2433.2000000000116,2449.8000000000466,1533,2433.2000000000116,2449.8000000000466,1,916.8000000000466,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_3_dur_3.mp3,reason-risen,English,2,,,3,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
474,1742038377946,"15/03/2025, 11:32:57",1742023977946,-4,"15/03/2025, 03:32:57",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,150 ms pause,rz316y,1,timedOut,,153.20000002381857,150,153.20000002381857,153.20000002381857,150,153.20000002381857,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
475,1742038377948,"15/03/2025, 11:32:57",1742023977948,-4,"15/03/2025, 03:32:57",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,fixation and stimuli,qfds9m,2,info,audio started,5.499999976134859,0,5.499999976134859,5.499999976134859,0,5.499999976134859,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
476,1742038378654,"15/03/2025, 11:32:58",1742023978654,-4,"15/03/2025, 03:32:58",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,fixation and stimuli,qfds9m,2,info,audio finished,711.4000000118976,699.5999999999767,711.4000000118976,711.4000000118976,699.5999999999767,711.4000000118976,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
477,1742038378668,"15/03/2025, 11:32:58",1742023978668,-4,"15/03/2025, 03:32:58",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,fixation and stimuli,qfds9m,2,continue,,716.0999999999767,699.5999999999767,716.0999999999767,716.0999999999767,699.5999999999767,716.0999999999767,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
478,1742038378793,"15/03/2025, 11:32:58",1742023978793,-4,"15/03/2025, 03:32:58",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,150ms pause,ceke9i,3,timedOut,,151,150.29999999998836,151,151,150.29999999998836,151,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
479,1742038378807,"15/03/2025, 11:32:58",1742023978807,-4,"15/03/2025, 03:32:58",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,response,b4qig6,4,info,,14.099999976169784,0,14.099999976169784,14.099999976169784,0,14.099999976169784,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
480,1742038382525,"15/03/2025, 11:33:02",1742023982525,-4,"15/03/2025, 03:33:02",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,response,b4qig6,4,continue,,3732.2000000000116,3716,3732.2000000000116,3732.2000000000116,3716,3732.2000000000116,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,25,spreadsheet3,
481,1742038382526,"15/03/2025, 11:33:02",1742023982526,-4,"15/03/2025, 03:33:02",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,53,trial,response,b4qig6,4,response,73,3199.4000000000233,3716,3732.5999999999767,3199.4000000000233,3716,3732.5999999999767,1,533.1999999999534,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,26,spreadsheet3,
482,1742038382659,"15/03/2025, 11:33:02",1742023982659,-4,"15/03/2025, 03:33:02",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,54,trial,150 ms pause,rz316y,1,timedOut,,150.3000000238535,150,150.3000000238535,150.3000000238535,150,150.3000000238535,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_7_dur_3.mp3,reason-risen,English,2,,,7,3,left_word,right_word,,,,28,,reason.png,risen.png,,26,spreadsheet3,
483,1742038382661,"15/03/2025, 11:33:02",1742023982661,-4,"15/03/2025, 03:33:02",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,54,trial,fixation and stimuli,qfds9m,2,info,audio started,2.7000000000116415,0,2.7000000000116415,2.7000000000116415,0,2.7000000000116415,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_7_dur_3.mp3,reason-risen,English,2,,,7,3,left_word,right_word,,,,28,,reason.png,risen.png,,26,spreadsheet3,
484,1742038383368,"15/03/2025, 11:33:03",1742023983368,-4,"15/03/2025, 03:33:03",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,54,trial,fixation and stimuli,qfds9m,2,info,audio finished,709.8999999880907,700,709.8999999880907,709.8999999880907,700,709.8999999880907,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_7_dur_3.mp3,reason-risen,English,2,,,7,3,left_word,right_word,,,,28,,reason.png,risen.png,,26,spreadsheet3,
485,1742038383369,"15/03/2025, 11:33:03",1742023983369,-4,"15/03/2025, 03:33:03",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,54,trial,fixation and stimuli,qfds9m,2,continue,,710.3000000238535,700,710.3000000238535,710.3000000238535,700,710.3000000238535,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_7_dur_3.mp3,reason-risen,English,2,,,7,3,left_word,right_word,,,,28,,reason.png,risen.png,,26,spreadsheet3,
